playerID,Years_Batted,totGB,totRB,totHB,tot2B,tot3B,totHRB,totSOB,Years_Pitched,totGP,totRP,totHP,totW,totL,totHRP,totSOP,totIPOuts,totER,totBB,Years_Fielded,totGF,totA,totPO,totE,totDP,totPB,totCS,totInnOuts,totSB,debut,finalGame,deathYear,inducted
toneyfr01,12,338,40,118,12,4,3,186,12,338,842,2044,139,102,59,719,6626,666,586,12,338,556,57,26,14,0,0,8,0,1911-04-15,1923-09-29,1953,0
uhlege01,17,724,172,393,60,21,9,112,17,515,1635,3418,200,166,119,1138,9368,1384,966,17,515,625,175,33,42,0,0,9,0,1919-04-30,1936-09-22,1985,0
lockebo01,9,168,12,25,2,0,1,22,9,165,209,432,16,15,40,194,1250,186,165,9,165,83,39,4,6,0,0,1250,0,1959-06-18,1968-09-29,,0
bicheda01,14,1708,940,1916,404,27,275,1081,0,0,0,0,0,0,0,0,0,0,0,14,1557,128,2837,80,38,0,0,38788,0,1988-09-05,2001-10-06,,0
aurilri01,15,1677,762,1598,307,22,192,883,0,0,0,0,0,0,0,0,0,0,0,15,1630,3594,3121,163,951,0,0,38260,0,1995-09-06,2009-10-04,,0
chancfr01,17,1307,808,1294,203,80,20,35,0,0,0,0,0,0,0,0,0,0,0,17,1276,824,10763,186,495,30,0,523,0,1898-04-29,1914-04-21,1924,1
roushed01,18,1975,1105,2382,341,183,68,260,0,0,0,0,0,0,0,0,0,0,0,18,1871,233,4714,142,51,0,0,216,0,1913-08-20,1931-09-27,1988,1
rootch01,17,638,86,196,46,7,11,333,17,638,1485,3278,201,163,195,1474,9660,1291,895,17,638,507,95,15,21,0,2,68,0,1923-04-18,1941-09-02,1970,0
davisto02,18,2019,813,2142,274,37,153,758,0,0,0,0,0,0,0,0,0,0,0,15,1454,326,2446,102,73,0,0,34252,0,1959-09-22,1976-10-02,,0
myersra01,14,758,5,11,3,0,0,33,14,757,346,776,46,65,70,916,2746,322,410,14,757,93,27,5,2,0,0,2746,0,1985-10-06,1998-09-25,,0
darwida01,21,722,15,39,11,2,2,171,21,716,1431,2951,171,182,321,1942,9050,1286,874,21,716,364,184,27,26,0,0,9050,0,1978-09-08,1998-09-22,,0
caseyse01,12,1417,693,1547,327,12,132,581,0,0,0,0,0,0,0,0,0,0,0,12,1321,561,10935,53,956,0,0,33091,0,1997-09-12,2008-09-28,,0
glaustr01,13,1561,907,1400,298,11,329,1397,0,0,0,0,0,0,0,0,0,0,0,13,1493,2604,1930,182,366,0,0,37767,0,1998-07-31,2010-10-01,,0
blakeca01,13,1292,654,1210,267,18,169,1060,0,0,0,0,0,0,0,0,0,0,0,13,1311,1808,1724,127,237,0,0,32153,0,1999-08-14,2011-08-31,,0
dickebi01,17,1827,949,2006,344,73,207,301,0,0,0,0,0,0,0,0,0,0,0,17,1746,973,8188,110,140,76,11,1020,6,1928-08-15,1946-09-08,1993,1
wilsoha01,12,1360,887,1476,267,68,244,725,0,0,0,0,0,0,0,0,0,0,0,12,1275,117,2854,109,31,0,0,331,0,1923-09-29,1934-08-25,1948,1
brechha01,12,328,50,130,13,5,2,123,12,325,704,1759,137,93,117,919,5821,621,548,12,325,383,79,8,23,0,0,98,1,1940-04-22,1953-09-13,2004,0
candito01,16,455,11,35,5,0,0,71,16,454,1308,2679,151,165,251,1741,8204,1137,885,16,454,439,230,18,31,0,0,8204,0,1983-08-08,1999-07-24,,0
jordabr01,15,1494,771,1489,273,38,190,869,0,0,0,0,0,0,0,0,0,0,0,15,1399,97,2939,36,33,0,0,34777,0,1992-04-08,2006-09-30,,0
snowjt01,16,1744,809,1541,297,20,192,1157,0,0,0,0,0,0,0,0,0,0,0,15,1684,1035,13060,65,1319,0,0,41054,0,1992-09-20,2008-09-27,,0
gosligo01,18,2319,1499,2772,505,173,255,599,0,0,0,0,0,0,0,0,0,0,0,18,2223,228,4876,213,47,0,0,879,0,1921-09-16,1938-09-25,1971,1
glavito02,22,745,97,256,26,3,1,347,22,717,1991,4489,319,219,377,2750,13895,1814,1587,22,717,903,268,26,71,0,0,13895,0,1987-08-17,2008-08-14,,1
bagweje01,15,2183,1528,2338,492,32,451,1583,0,0,0,0,0,0,0,0,0,0,0,15,2138,1726,17763,132,1636,0,0,56281,0,1991-04-08,2005-10-02,,1
stephri01,14,1319,719,1529,323,54,63,249,0,0,0,0,0,0,0,0,0,0,0,14,1169,762,2306,97,132,0,0,233,0,1921-04-13,1934-09-24,1985,0
burgesm01,18,1696,487,1324,231,33,126,271,0,0,0,0,0,0,0,0,0,0,0,17,1144,443,5241,71,63,76,157,21441,273,1949-04-19,1967-10-01,1991,0
milleno01,10,540,166,325,68,10,24,265,0,0,0,0,0,0,0,0,0,0,0,10,382,23,570,18,9,0,0,8681,0,1965-09-11,1974-09-16,,0
gurala01,16,414,1,3,0,0,0,15,16,412,981,2078,128,100,209,820,6273,874,611,16,412,378,110,7,34,0,0,6273,0,1970-04-30,1985-07-27,,0
leonade01,12,323,0,0,0,0,0,0,12,322,1037,2193,147,111,208,1354,6711,922,632,12,322,293,136,25,28,0,0,6711,0,1974-09-04,1986-09-27,,0
deshaji01,12,258,13,33,0,0,0,186,12,257,743,1434,84,95,179,951,4575,702,575,12,257,205,45,14,7,0,0,4575,0,1984-08-07,1995-07-30,,0
reynosh01,13,311,34,78,15,0,5,249,13,310,908,1966,115,99,194,1419,5459,827,425,13,310,294,122,9,24,0,0,5459,0,1992-07-20,2004-06-28,,0
posadjo01,17,1954,953,1767,402,11,286,1562,0,0,0,0,0,0,0,0,0,0,0,17,1736,779,11053,96,115,152,387,42345,984,1995-09-04,2011-09-28,,0
pennohe01,22,630,110,233,34,4,4,175,22,627,1704,3939,245,162,131,1251,10881,1440,924,22,627,834,102,26,45,0,2,166,3,1912-05-14,1934-08-27,1948,1
bushdo01,16,1953,1285,1811,187,74,9,349,0,0,0,0,0,0,0,0,0,0,0,16,1943,6304,4128,709,600,0,0,183,0,1908-09-18,1923-09-15,1972,0
gelbech01,9,889,400,778,170,44,17,252,1,2,4,5,0,0,2,1,12,4,3,9,864,2460,1598,201,462,0,0,339,0,1929-04-16,1940-09-28,1967,0
rowesc01,15,499,116,241,37,9,18,164,15,390,1098,2382,160,106,135,940,6796,975,560,15,390,428,101,15,24,0,1,138,0,1933-04-15,1949-09-13,1961,0
piercbi02,18,621,94,203,13,4,0,233,18,590,1330,2999,212,170,285,2007,9977,1205,1182,18,591,487,125,29,32,0,0,6307,0,1945-06-01,1964-10-03,2015,0
malonji01,12,322,51,126,21,4,7,139,12,303,731,1522,134,84,138,1606,5549,657,811,12,304,232,101,15,10,0,0,5552,0,1960-07-27,1971-09-21,,0
bailebo01,17,1931,772,1564,234,43,189,1126,0,0,0,0,0,0,0,0,0,0,0,17,1738,2397,2258,210,314,0,0,41290,0,1962-09-14,1978-10-02,,0
mcdowja01,12,282,0,0,0,0,0,0,12,282,895,1886,127,91,176,1327,5732,830,616,12,282,248,140,14,12,0,0,5732,0,1987-09-15,1999-08-08,,0
bonilbo01,16,2159,1101,2042,413,61,292,1231,1,1,2,3,0,0,1,0,3,2,1,16,2013,1914,3092,234,255,0,0,48723,0,1986-04-09,2001-10-07,,0
coninje01,17,2056,885,2013,388,37,215,1177,0,0,0,0,0,0,0,0,0,0,0,17,2031,753,8971,100,805,0,0,46866,0,1990-09-16,2007-09-30,,0
flintsi01,13,765,380,689,129,34,21,472,0,0,0,0,0,0,0,0,0,0,0,13,817,1077,3674,471,57,602,0,0,0,1875-05-04,1889-07-18,1892,0
millebo04,17,716,8,33,1,2,0,125,17,703,686,1504,69,83,102,902,4698,586,614,17,703,337,108,22,27,0,0,4698,0,1957-06-26,1974-09-28,1993,0
kraneed01,18,1862,539,1423,226,25,119,583,0,0,0,0,0,0,0,0,0,0,0,18,1559,792,10869,81,903,0,0,36792,0,1962-09-22,1979-09-30,,0
brownke01,19,504,21,67,10,0,2,196,19,500,1396,3155,216,149,216,2468,10014,1223,932,19,500,573,396,49,38,0,0,10014,0,1986-09-30,2005-07-23,,0
guarded01,17,914,0,0,0,0,0,0,17,913,482,904,46,61,140,803,2849,458,350,17,913,86,28,4,4,0,0,2849,0,1993-06-13,2009-09-30,,0
morgajo02,22,2699,1676,2550,458,99,273,1034,0,0,0,0,0,0,0,0,0,0,0,22,2596,7124,5873,248,1531,0,0,66410,0,1963-09-21,1984-09-30,,1
willivi01,13,533,107,248,19,4,1,9,13,515,1634,3631,249,206,66,1654,12023,1173,1220,13,527,1133,390,72,30,0,1,35,2,1898-04-20,1910-09-05,1947,1
brettge01,21,2750,1613,3210,673,142,327,928,0,0,0,0,0,0,0,0,0,0,0,20,2243,4075,5540,303,681,0,0,57674,0,1973-08-02,1993-10-03,,1
milleha01,6,350,164,387,65,11,38,103,0,0,0,0,0,0,0,0,0,0,0,6,311,34,575,24,8,0,0,0,0,1916-09-22,1925-05-21,1971,0
phillde01,13,384,97,189,23,6,3,9,13,379,1096,2558,192,111,41,953,7971,764,367,13,382,635,100,37,17,0,3,150,0,1899-04-21,1911-08-13,1952,0
severha01,15,1398,409,1252,205,42,17,171,0,0,0,0,0,0,0,0,0,0,0,15,1250,1122,4758,134,102,92,4,192,3,1911-05-15,1926-09-25,1968,0
nolanga01,10,263,36,74,9,4,1,217,10,261,645,1558,112,72,156,1070,5202,595,427,10,261,196,97,3,11,0,2,5202,0,1967-04-15,1977-09-18,,0
conceda01,19,2522,1006,2356,393,51,103,1198,1,1,0,2,0,0,0,1,4,0,0,19,2530,7105,4281,330,1402,0,0,61376,0,1970-04-06,1988-09-15,,0
burrepa01,12,1671,776,1411,303,16,297,1602,0,0,0,0,0,0,0,0,0,0,0,12,1416,115,2522,60,48,0,0,34494,0,2000-05-24,2011-09-28,,0
kellyki01,16,1470,1370,1827,362,103,70,422,7,12,49,63,2,2,5,4,137,21,30,16,1610,1749,3572,851,145,417,0,0,0,1878-05-01,1893-09-02,1894,1
bendech01,16,517,103,246,40,10,6,52,16,469,1138,2710,218,131,41,1770,9306,846,733,16,482,834,240,59,30,0,12,255,6,1903-04-20,1925-07-21,1954,1
warnelo01,15,464,87,216,26,2,4,151,15,450,1172,2750,194,122,176,1153,8429,992,748,15,450,549,129,8,32,0,2,82,0,1930-04-18,1945-09-29,1976,0
kellech01,13,1189,743,1107,169,74,194,510,0,0,0,0,0,0,0,0,0,0,0,13,1038,48,2274,46,7,0,0,513,0,1939-04-22,1952-09-14,1990,0
bluelu01,13,1615,1151,1696,319,109,44,436,0,0,0,0,0,0,0,0,0,0,0,13,1572,1017,15647,193,1187,0,0,0,0,1921-04-14,1933-04-25,1958,0
boyercl02,16,1755,650,1417,206,34,164,949,0,0,0,0,0,0,0,0,0,0,0,16,1720,3885,1928,204,447,0,0,43130,0,1955-06-05,1971-05-23,2007,0
singebi01,14,324,20,45,11,0,0,162,14,322,944,1952,118,127,132,1515,6522,819,781,14,322,310,95,34,7,0,0,6522,0,1964-09-24,1977-07-16,,0
mcgloly01,11,320,30,79,17,0,0,103,11,318,735,1553,86,93,127,939,4493,663,572,11,318,174,98,7,12,0,0,4493,0,1972-06-25,1982-09-19,1984,0
mattido01,14,1790,1010,2163,446,20,223,449,0,0,0,0,0,0,0,0,0,0,0,14,1719,1125,14306,69,1507,0,0,44221,0,1982-09-08,1995-10-01,,0
whitero02,15,1478,758,1525,297,34,200,925,0,0,0,0,0,0,0,0,0,0,0,15,1249,50,2573,35,14,0,0,31146,0,1993-09-01,2007-09-30,,0
mantlmi01,18,2466,1719,2474,350,74,554,1764,0,0,0,0,0,0,0,0,0,0,0,18,2354,291,6859,110,201,0,0,50229,0,1951-04-17,1968-09-28,1995,1
dunlafr01,12,976,764,1165,224,54,41,267,2,2,3,6,0,0,0,2,8,2,0,12,969,3172,2912,499,513,0,0,0,0,1880-05-01,1891-04-20,1902,0
grimmch01,20,2175,912,2311,396,108,80,414,0,0,0,0,0,0,0,0,0,0,0,20,2150,1221,20790,163,1742,0,0,233,0,1916-07-30,1936-09-23,1983,0
odoulle01,11,971,625,1141,175,41,113,122,4,34,71,104,1,1,2,19,233,42,49,11,838,61,1594,62,6,0,0,0,0,1919-04-29,1934-09-30,1969,0
bergewa01,11,1357,809,1550,299,59,242,699,0,0,0,0,0,0,0,0,0,0,0,11,1314,91,3438,91,28,0,0,106,0,1930-04-15,1940-07-04,1988,0
pepitjo01,12,1408,607,1321,159,35,220,532,0,0,0,0,0,0,0,0,0,0,0,12,1460,662,9135,82,798,0,0,35036,0,1962-04-10,1973-05-25,,0
grimsro02,11,355,21,47,5,0,0,119,11,354,956,2122,127,101,205,762,6193,872,566,11,354,360,61,13,14,0,0,6193,0,1971-05-16,1982-09-24,,0
hendrge01,18,2071,953,1997,343,27,267,1022,0,0,0,0,0,0,0,0,0,0,0,18,1953,210,4802,65,117,0,0,48835,0,1971-06-04,1988-10-02,,0
karroer01,14,1770,806,1739,325,11,288,1176,0,0,0,0,0,0,0,0,0,0,0,14,1713,1363,14155,111,1263,0,0,43952,0,1991-09-01,2004-07-21,,0
lopezja01,15,1563,701,1584,281,19,270,1009,0,0,0,0,0,0,0,0,0,0,0,15,1412,664,9420,76,83,98,309,34646,798,1992-09-18,2006-09-02,,0
ruthba01,22,2544,2211,2915,511,138,729,1360,10,166,401,993,97,46,11,496,3757,312,451,22,2477,581,4859,181,87,0,2,1030,0,1914-07-11,1935-05-30,1948,1
fostebi99,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,0,0,0,1
biggicr01,20,2890,1867,3099,677,55,293,1783,0,0,0,0,0,0,0,0,0,0,0,20,2820,5749,7226,203,1191,32,130,71925,434,1988-06-26,2007-09-30,,1
wrighge01,12,591,665,867,126,61,11,119,2,3,3,6,0,1,0,12,15,1,0,12,595,2092,901,449,198,0,0,0,0,1871-05-05,1882-10-02,1937,0
gowdyha01,17,1064,277,751,127,28,22,250,0,0,0,0,0,0,0,0,0,0,0,17,957,1033,3652,118,111,47,5,347,8,1910-09-13,1930-08-29,1966,0
coxbi02,11,1073,477,990,179,32,67,227,0,0,0,0,0,0,0,0,0,0,0,11,1066,2210,1308,141,320,0,0,3203,0,1941-09-20,1955-06-11,1978,0
hattogr01,12,1312,562,1068,166,33,91,430,0,0,0,0,0,0,0,0,0,0,0,12,1175,2269,1492,142,281,0,0,6285,0,1946-04-16,1960-10-01,2013,0
hearnji01,13,405,44,77,7,2,9,215,13,398,848,1666,110,89,157,670,5137,722,663,13,398,357,106,22,34,0,1,1959,0,1947-04-17,1959-05-15,1998,0
wertzvi01,17,1866,869,1700,291,43,267,844,0,0,0,0,0,0,0,0,0,0,0,17,1608,525,6840,113,559,0,0,17713,0,1947-04-15,1963-09-19,1983,0
burdele01,18,672,102,186,27,4,13,276,18,632,1419,3229,207,146,295,1099,9350,1262,636,18,632,633,247,27,55,0,2,8399,1,1950-09-26,1967-07-16,2007,0
barbest01,15,466,24,65,5,2,5,320,15,466,870,1818,121,106,125,1309,5997,747,950,15,466,372,106,38,31,0,0,5997,0,1960-04-21,1974-07-31,2007,0
wallati01,17,2223,909,2087,433,36,260,1311,2,2,1,3,0,0,0,0,6,1,0,17,2201,4075,2550,248,374,0,0,56676,0,1980-09-06,1996-09-29,,0
stottto01,14,388,23,50,7,1,1,96,14,387,1165,2260,141,126,253,1635,6735,1077,841,14,387,262,169,18,19,0,0,6735,0,1988-04-06,2002-06-26,,0
sosasa01,18,2369,1483,2421,382,45,611,2323,0,0,0,0,0,0,0,0,0,0,0,18,2218,143,4557,128,26,0,0,57305,0,1989-06-16,2007-09-29,,0
broutda01,19,1674,1523,2298,460,205,106,238,2,4,37,44,0,2,0,8,69,20,11,19,1674,667,16422,531,891,0,0,0,0,1879-06-23,1904-10-04,1932,1
wellswi99,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,0,0,0,1
cartega01,19,2325,1036,2125,379,32,328,1012,0,0,0,0,0,0,0,0,0,0,0,19,2302,1261,12697,128,192,84,810,57561,1498,1974-09-16,1992-09-27,2012,1
elberki01,14,1292,647,1235,169,56,10,4,0,0,0,0,0,0,0,0,0,0,0,14,1265,3774,2681,538,403,0,0,0,0,1898-05-30,1914-09-24,1944,0
roepr01,12,338,37,68,3,0,1,220,12,338,807,1927,129,85,203,970,5828,738,514,12,338,297,93,11,26,0,2,274,2,1938-08-22,1954-09-04,2008,0
fisheed02,15,690,11,30,5,1,0,97,15,690,659,1398,85,70,149,812,4616,583,438,15,690,262,107,17,17,0,0,4617,0,1959-06-22,1973-09-19,,0
mcmulke01,16,1584,568,1273,172,26,156,816,0,0,0,0,0,0,0,0,0,0,0,16,1416,2775,1769,165,302,0,0,34980,0,1962-09-17,1977-09-14,,0
cashda01,12,1443,741,1592,248,56,21,312,0,0,0,0,0,0,0,0,0,0,0,12,1395,3965,3278,123,920,0,0,35589,0,1969-09-13,1980-10-05,,0
lylesp01,16,912,8,15,2,0,0,28,16,912,523,1309,102,76,85,882,4235,449,484,16,912,199,55,21,12,0,0,4235,0,1967-07-04,1982-09-27,,0
hershor01,18,542,68,168,31,2,0,187,18,532,1409,3042,212,153,243,2111,9787,1249,1050,18,532,593,344,52,48,0,0,9787,0,1983-09-01,2000-06-26,,0
oneilpa01,17,2138,1080,2190,468,23,292,1207,1,1,3,2,0,0,1,2,6,3,4,16,2041,122,4082,49,38,0,0,51391,0,1985-09-03,2001-10-07,,0
sanchfr01,10,919,439,1028,219,17,48,428,0,0,0,0,0,0,0,0,0,0,0,10,888,2131,1489,45,520,0,0,21803,0,2002-09-10,2011-06-10,,0
musiast01,22,3049,1958,3652,732,178,476,700,1,1,0,0,0,0,0,0,0,0,0,22,2930,822,12531,143,968,0,0,30258,0,1941-09-17,1963-09-29,2013,1
fingero01,17,975,10,32,3,0,2,47,17,974,635,1524,118,122,128,1344,5276,564,509,17,974,258,109,14,23,0,2,5276,5,1968-09-15,1985-09-17,,1
mcphebi01,18,2135,1678,2250,303,188,53,229,0,0,0,0,0,0,0,0,0,0,0,18,2131,6909,6549,795,1186,0,0,0,0,1882-05-02,1899-10-15,1943,1
breitte01,11,447,174,291,27,15,4,102,11,379,1845,3091,160,170,79,889,8893,1330,1203,11,444,697,328,68,25,0,0,0,0,1891-04-28,1901-05-09,1935,0
luquedo01,20,562,96,238,31,10,5,115,20,553,1412,3234,195,179,113,1141,9689,1161,920,20,555,787,190,43,36,0,0,28,0,1914-05-20,1935-04-26,1957,0
davisha01,22,1771,1009,1856,366,145,75,53,0,0,0,0,0,0,0,0,0,0,0,20,1758,1026,16015,388,695,0,0,432,0,1895-09-21,1917-05-30,1947,0
quinnja01,23,774,90,248,38,7,8,279,23,759,1846,4256,247,219,103,1334,11793,1443,864,23,762,1242,144,45,41,0,0,32,2,1909-04-15,1933-07-07,1946,0
smithsh01,14,384,59,166,25,10,6,136,14,376,968,2251,115,120,57,433,6249,760,449,14,379,697,95,33,27,0,2,91,0,1911-05-11,1927-07-18,1949,0
haasmu01,12,1186,711,1267,255,46,45,310,0,0,0,0,0,0,0,0,0,0,0,12,1085,92,2895,52,51,0,0,456,0,1925-08-15,1938-09-01,1974,0
sievero01,17,1887,945,1703,292,42,318,920,0,0,0,0,0,0,0,0,0,0,0,17,1756,661,9064,110,759,0,0,35285,0,1949-04-21,1965-05-09,,0
kuennha01,15,1836,952,2093,356,56,87,405,0,0,0,0,0,0,0,0,0,0,0,15,1750,2345,3039,191,468,0,0,38613,0,1952-09-06,1966-10-02,1988,0
alleyge01,11,1205,444,1000,140,44,55,627,0,0,0,0,0,0,0,0,0,0,0,11,1148,3657,1896,168,809,0,0,28304,0,1963-09-04,1973-09-27,,0
bondsbo01,14,1852,1258,1888,302,66,332,1761,0,0,0,0,0,0,0,0,0,0,0,14,1739,128,3662,90,40,0,0,45398,0,1968-06-25,1981-10-04,2003,0
ceyro01,17,2118,999,1910,336,21,323,1264,0,0,0,0,0,0,0,0,0,0,0,16,2041,4112,1589,229,323,0,0,52729,0,1971-09-03,1987-07-12,,0
samueju01,16,1724,873,1578,287,102,161,1442,0,0,0,0,0,0,0,0,0,0,0,16,1544,3288,3570,188,673,0,0,38206,0,1983-08-24,1998-09-26,,0
mazerbi01,17,2175,774,2026,296,62,140,710,0,0,0,0,0,0,0,0,0,0,0,17,2112,6721,4994,204,1712,0,0,55407,0,1956-07-07,1972-10-04,,1
brownra99,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,0,0,0,1
raschvi01,10,280,45,115,15,1,1,150,10,280,849,1718,137,69,144,987,5638,767,752,10,280,264,85,8,20,0,2,1027,1,1946-09-23,1955-09-13,1988,0
guerrpe01,15,1562,737,1638,271,31,219,881,0,0,0,0,0,0,0,0,0,0,0,15,1529,1119,6047,166,409,0,0,37313,0,1978-09-22,1992-10-04,,0
zeileto01,16,2187,993,2037,404,23,257,1300,2,2,5,5,0,0,0,1,6,5,2,16,2128,3119,5372,282,558,15,45,53846,110,1989-08-18,2004-10-03,,0
seleaa01,15,411,5,9,2,0,0,13,15,411,1233,2455,148,118,232,1424,6568,1120,811,15,411,234,121,21,17,0,0,6568,0,1993-06-23,2007-09-25,,0
haineje01,19,566,77,213,23,2,4,247,19,561,1565,3484,213,159,168,993,9723,1304,887,19,562,659,108,27,32,0,1,97,4,1918-07-20,1937-09-10,1978,1
bunniji01,17,601,82,213,21,4,7,362,17,591,1527,3433,224,184,372,2855,11281,1366,1000,17,591,372,206,23,20,0,0,11280,0,1955-07-20,1971-09-03,,1
maddugr01,23,796,108,276,37,2,5,441,23,779,2078,4921,366,241,367,3496,15619,1828,1050,23,779,1242,566,56,102,0,0,15619,0,1986-09-03,2008-09-27,,1
thomair01,10,494,127,333,47,17,3,11,0,0,0,0,0,0,0,0,0,0,0,10,461,593,2203,84,44,36,12,242,6,1906-05-18,1915-06-18,1958,0
tebbebi01,14,1166,357,1000,169,22,38,261,0,0,0,0,0,0,0,0,0,0,0,14,1111,669,4680,120,88,64,1,75,0,1936-09-16,1952-09-14,1999,0
reisepe01,10,871,475,792,156,42,59,376,0,0,0,0,0,0,0,0,0,0,0,10,707,169,1507,43,20,0,0,186,0,1940-07-23,1952-07-05,1981,0
walberu01,15,552,78,162,26,5,4,180,15,549,1427,2805,156,142,164,1100,7974,1226,1034,15,549,559,113,38,18,0,2,42,2,1923-04-29,1937-10-02,1978,0
callijo01,16,1886,926,1757,321,89,226,1064,0,0,0,0,0,0,0,0,0,0,0,16,1777,175,3349,57,34,0,0,45120,0,1958-09-09,1973-08-17,2006,0
cuellmi01,15,468,38,80,8,4,8,315,15,465,1162,2604,189,134,229,1688,8680,1006,853,15,465,470,109,31,34,0,1,8679,0,1959-04-18,1977-05-03,2010,0
holtzke01,15,469,39,103,22,1,3,172,15,464,1295,2848,180,154,251,1640,8813,1129,928,15,464,484,120,27,30,0,0,8812,1,1965-09-04,1979-09-19,,0
tenacge01,15,1597,663,1078,182,20,205,1031,0,0,0,0,0,0,0,0,0,0,0,15,1597,762,8979,107,509,74,293,35076,526,1969-05-29,1983-09-30,,0
howelro02,11,1121,423,993,183,31,80,681,0,0,0,0,0,0,0,0,0,0,0,11,870,1676,757,141,171,0,0,21723,0,1974-09-09,1984-09-29,,0
coneda01,17,472,28,67,9,0,0,92,17,471,1274,2597,202,129,270,2762,9030,1162,1195,17,471,277,231,30,17,0,0,9030,0,1986-06-08,2003-05-28,,0
higgibo02,11,1362,736,1336,270,33,187,796,0,0,0,0,0,0,0,0,0,0,0,11,1273,123,2589,65,20,0,0,32632,0,1995-04-26,2005-05-05,,0
terrybi01,14,1737,1127,2211,374,113,156,454,0,0,0,0,0,0,0,0,0,0,0,14,1609,1121,16137,139,1344,0,0,405,0,1923-09-24,1936-09-22,1989,1
grimebu01,19,641,158,386,62,11,2,245,19,625,2076,4461,273,216,156,1540,12710,1665,1321,19,625,1265,226,72,74,0,4,170,2,1916-09-10,1934-09-20,1985,1
turnete01,17,1659,699,1499,207,77,8,156,0,0,0,0,0,0,0,0,0,0,0,17,1631,4473,2589,306,446,0,0,0,0,1901-08-25,1919-09-29,1960,0
guidrro01,14,391,4,0,0,0,0,4,14,378,974,2250,175,93,231,1829,7364,895,658,14,380,309,110,8,19,0,0,7368,0,1975-07-27,1988-09-27,,0
valenfe01,17,483,56,188,26,1,10,146,17,462,1317,2765,178,154,229,2118,8981,1168,1182,17,464,598,204,31,31,0,0,8989,0,1980-09-15,1997-07-14,,0
worreto01,11,632,1,2,0,1,0,22,11,632,269,626,51,53,67,647,2151,243,257,11,637,84,30,4,9,0,0,2158,0,1985-08-28,1997-09-25,,0
gordoto01,21,914,0,0,0,0,0,0,21,911,1034,1913,138,127,182,1947,6389,944,986,21,911,270,185,20,23,0,0,6389,0,1988-09-08,2009-05-03,,0
winnra01,13,1717,863,1759,367,59,110,1010,0,0,0,0,0,0,0,0,0,0,0,13,1606,78,3691,31,13,0,0,40108,0,1998-05-11,2010-10-03,,0
rhodear01,20,932,0,1,0,0,0,5,20,929,569,1049,87,71,128,1175,3623,547,527,20,929,128,39,9,8,0,0,3623,0,1991-08-21,2011-09-27,,0
gibsojo99,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,0,0,0,1
mayswi01,22,3017,2074,3305,528,140,661,1538,0,0,0,0,0,0,0,0,0,0,0,22,2953,234,7804,157,121,0,0,71609,0,1951-05-25,1973-09-09,,1
snidedu01,18,2179,1280,2154,366,85,418,1270,0,0,0,0,0,0,0,0,0,0,0,18,1954,125,4195,68,19,0,0,28201,0,1947-04-17,1964-10-03,2011,1
brocklo01,19,2637,1626,3057,493,143,153,1740,0,0,0,0,0,0,0,0,0,0,0,19,2528,143,4429,198,29,0,0,65035,0,1961-09-10,1979-09-30,,1
murraed02,21,3070,1648,3296,563,36,513,1543,0,0,0,0,0,0,0,0,0,0,0,20,2445,1885,21476,172,2054,0,0,64212,0,1977-04-07,1997-09-20,,1
schacal01,3,53,9,10,2,0,0,7,3,53,124,254,14,10,4,38,591,98,61,3,53,42,13,4,2,0,0,0,0,1919-09-18,1921-09-06,1984,0
tobinji01,9,397,81,183,35,3,17,162,9,288,863,1933,105,112,108,498,5709,728,558,9,289,481,103,21,28,0,0,9,1,1937-04-30,1945-09-23,1969,0
boutoji01,10,310,8,36,3,0,0,164,10,307,571,1150,64,64,127,731,3789,496,445,10,307,179,117,15,13,0,0,3789,0,1962-04-22,1978-09-29,,0
bluevi01,17,525,37,53,9,0,4,283,17,519,1388,2994,210,166,269,2222,10224,1244,1208,17,519,435,130,19,21,0,1,10224,0,1969-07-20,1986-10-02,,0
whitefr01,18,2366,926,2038,412,58,162,1056,0,0,0,0,0,0,0,0,0,0,0,18,2365,6752,5025,209,1482,0,0,57461,0,1973-06-12,1990-09-30,,0
wagneho01,21,2807,1742,3429,643,253,101,333,2,2,5,7,0,0,0,6,25,0,6,21,2790,6836,7955,834,968,0,0,393,0,1897-07-19,1917-09-17,1955,1
youngcy01,22,925,327,625,87,36,18,158,22,913,3191,7149,513,319,140,2829,22247,2163,1224,22,915,2023,251,149,41,0,2,102,3,1890-08-06,1911-10-06,1955,1
paganjo01,15,1339,389,934,140,26,53,513,0,0,0,0,0,0,0,0,0,0,0,15,1149,2320,1481,157,362,0,0,26036,0,1959-08-04,1973-08-15,2011,0
bandosa01,16,2063,1003,1829,298,39,247,955,1,1,2,3,0,0,0,0,9,2,0,16,1976,3831,1828,234,371,0,0,50826,0,1966-09-03,1981-10-03,,0
